CPH,ProducerID,TradingName,Date
45/060/0006/,16518,T/A: JR & SE Cook,2017-09-18
52/122/0336/,19028,J Meddins & Co,2017-09-18
35/144/0093/,12656,O M & P J Davies,2017-09-18
45/324/0165/,30869,T/A: Groves Farming Partnership,2017-09-18
22/430/0154/,30798,Ahimsa Dairy Foundation,2017-09-19
55/430/0382/,30747,Alex Heffron and Sam Berry,2017-09-19
37/201/0176/,30615,T/A: RJ & RH Gadsbey,2017-09-19
14/107/0150/,29279,DAVANNA FARMS PARTNERSHIP,2017-09-19
55/497/0021/,21435,M Howells & Son,2017-09-19
56/023/0025/,21726,J H & R MORRIS,2017-09-19
56/253/0014/,22305,WILLIAM EVANS & SON,2017-09-19
56/240/0011/,22215,J G W GLOVER & SONS,2017-09-19
56/229/0012/,22156,M E Roberts A'i Meibion,2017-09-19
22/177/0059/,10886,T/A: B & H GRIFFIN,2017-09-19
37/206/0049/,15300,A C MYCOCK,2017-09-19
18/048/0080/,9395,B & J HILSDON,2017-09-19
08/358/0008/,3941,MR D W COTTAM,2017-09-19
08/359/0016/,3954,MR R T ROBINSON,2017-09-19
08/363/0008/,3973,MESSRS J & O GALBRAITH & SON,2017-09-19
08/028/0030/,2763,MESSRS BENSON,2017-09-20
08/065/0041/,3061,M/S M & M WILSON & SONS,2017-09-20
06/226/0030/,884,GARNETT FARMS,2017-09-20
17/140/0029/,9057,G T & C J HUGHES,2017-09-20
09/154/0020/,4836,G D & M RODGERS & SONS,2017-09-20
09/087/0003/,4689,Robert Dilks and Judith Dilks,2017-09-20
42/038/0012/,15863,ASHMARDEN LTD,2017-09-20
42/115/0012/00,15935,C W F HUGHES & SON,2017-09-20
36/398/0008/,14160,WYKE FARMS LTD,2017-09-20
49/528/0927/,18607,PETER SHARP & SON,2017-09-20
45/285/0001/,16889,KENNETH SPENCER LTD,2017-09-20
21/221/0033/,10260,FARE BROS,2017-09-20
21/182/0030/,10165,M G & J PARKER,2017-09-20
35/170/0005/,12855,N C & S J Griffiths,2017-09-20
35/169/0027/,12852,Mrs G Potter & Son,2017-09-20
35/169/0032/,12853,R S Dale & Co.,2017-09-20
11/153/0018/,24541,COURT FARM DAIRY,2017-09-20
40/043/0156/,29133,CRT PIERREPONT FARM,2017-09-20
36/153/0069/,30555,T/A: MP Crudge & L M Shere,2017-09-21
45/021/0177/,30899,T/A: Jamie?s Farm,2017-09-21
55/554/0066/,30966,R E Evans Farms Limited,2017-09-21
36/239/0005/,13838,Olive Farm (Babcary) Ltd,2017-09-21
31/146/0001/,11550,M/S M & M MAXWELL,2017-09-21
30/748/0127/,11525,MR I D RENWICK,2017-09-21
28/520/0001/,11373,MR & MRS W WALES,2017-09-21
10/199/0052/,6060,LOATMEAD DAIRY FARMING LTD,2017-09-21
10/191/0067/,6004,Moor View Farm Limited,2017-09-21
07/211/0015/,2606,T A WILLS,2017-09-21
07/175/0089/,2350,S WALLIS & SON,2017-09-22
08/011/0023/,2703,MESSRS R AND M COTTAM,2017-09-22
07/221/0064/,1641,E J WENMOTH & PARTNERS,2017-09-22
07/171/0023/,2333,J C BOADEN & SON,2017-09-22
07/171/0023/,2333,J C BOADEN & SON,2017-09-22
08/095/0004/,2231,J W & R I LEE,2017-09-22
07/027/0025/,1690,E G SLEEP,2017-09-22
10/069/0014/,5401,S T & E E NICKELS,2017-09-22
17/167/0044/,9078,F Rogers & Sons,2017-09-22
17/033/0021/,8941,J C & R A MEREDITH,2017-09-22
10/474/0010/,7070,"MR R, M & J STEER",2017-09-22
42/227/0017/,10970,T SMITH & SONS LTD,2017-09-22
36/037/0111/,13352,EMBLE FARMING LTD,2017-09-22
36/384/0002/,14144,M/s S C & M L Thomas,2017-09-22
37/205/0039/,15288,K & M ELKIN,2017-09-22
37/191/0158/,30676,P & L Farming Limited,2017-09-22
48/723/0089/,29146,J B RYDER & PARTNERS,2017-09-22
37/031/0041/,29065,M & T BRERETON,2017-09-22
48/791/0022/,29071,G R & C J SPINK,2017-09-22
10/406/0165/,29739,E R E & J Down,2017-09-22
37/206/0286/,29995,A & T James,2017-09-22
56/213/0038/,22094,R A CORBETT,2017-09-25
56/087/0017/,21994,D J & E G U JONES & SON,2017-09-25
56/062/0041/,21900,R C PROBIN & SONS,2017-09-25
56/010/0022/,21697,J R KNOWLES & SON,2017-09-25
56/040/0029/,21779,SMITH & SMITH,2017-09-25
45/027/0019/,16440,MR P T GREGORY,2017-09-25
10/167/0080/,5853,MR A M & H  VANSTONE,2017-09-25
08/391/0022/,4109,F D BAXTER,2017-09-26
09/028/0022/,4489,S M WESTON & SONS,2017-09-26
11/038/0005/,7171,"M W, P R, P J & R J Lemmey",2017-09-26
07/188/0081/,2447,D R & B BADCOCK,2017-09-26
07/200/0013/,2529,T G GWENNAP & SON,2017-09-26
08/371/0004/,4007,A & E BARNES,2017-09-26
08/352/0020/,3927,J R & S HANDLEY,2017-09-26
36/384/0002/,14144,M/s S C & M L Thomas,2017-09-26
36/390/0026/,14155,H R & B M White & Sons,2017-09-26
37/067/0022/,14818,P. I. R. SALES,2017-09-26
55/004/0031/,19533,Trefynys Farm Ltd,2017-09-26
36/037/0111/,13352,EMBLE FARMING LTD,2017-09-26
36/158/0006/,13660,M & B HUMPHRY,2017-09-26
32/016/0030/,11670,A H & N J ROBINSON,2017-09-26
56/040/0117/,21788,E W & P A HUGHES,2017-09-26
55/439/0045/,21094,REX PATERSON FARMS LTD/G J DAVIES FARMIN,2017-09-26
55/258/0058/,20821,J S E & M & H L OWEN,2017-09-26
56/069/0019/,30271,T/A: T W & H T Jones,2017-09-26
11/033/0188/,29219,Childhay Organic Dairy,2017-09-26
37/053/0151/,30619,T/A: Middle Cliffe Dairies Limited,2017-09-26
21/164/0100/,29500,A J & A J GIBBONS,2017-09-27
09/095/0060/,29477,T/A: P L & K J Boam,2017-09-27
15/207/0003/,29558,Mr William A E Fox,2017-09-27
10/417/0006/,29561,H & A A Wastenage,2017-09-27
55/451/0113/,21196,M/s D W & C M Evans,2017-09-27
55/474/0001/,21305,J P O & J L Bushell,2017-09-27
55/479/0017/,21354,G R G & E M Collins,2017-09-27
55/537/0013/,21611,John Joseph Richards,2017-09-27
21/173/0042/,10193,"K, S D & J A WARD",2017-09-27
21/408/0009/,10440,G A HASTON & SON,2017-09-27
20/281/0018/,9537,T/A: Edgar and Son,2017-09-27
21/116/0008/,9855,R COLLINGE & SONS,2017-09-27
35/165/0109/,12840,J Hanmer & Co,2017-09-27
35/009/0031/,12310,P & S J MORGAN,2017-09-27
35/002/0024/,12303,Joseph T Frank and Alison R Frank,2017-09-27
52/129/0060/,19042,R & R A JONES,2017-09-27
52/122/0336/,19028,J Meddins & Co,2017-09-27
37/206/0049/,15300,A C MYCOCK,2017-09-27
08/352/0020/,3927,J R & S HANDLEY,2017-09-27
17/237/0025/,9140,Messrs Einon Probert & Sons,2017-09-27
09/087/0003/,4689,Robert Dilks and Judith Dilks,2017-09-27
10/167/0080/,5853,MR A M & H  VANSTONE,2017-09-27
10/109/0027/,5551,W PERSEY & SONS,2017-09-27
14/306/0002/,8520,"R J, P J, C J SHIELD",2017-09-28
11/215/0014/,7722,Thornhill Farm (Dorset) Ltd,2017-09-28
11/211/0006/,7689,M C & G Candy & Son,2017-09-28
11/029/0008/,7126,R J Tory (East Farm) Ltd & N J Tory,2017-09-28
11/088/0022/,7346,R L & C J Curtis,2017-09-28
11/185/0025/,7628,LEWESTON FARM LLP,2017-09-28
06/237/0022/,932,MR R C HOLLINSHEAD,2017-09-28
37/067/0090/,14831,RED EARTH FARMS LTD,2017-09-28
36/324/0007/,14006,R L Clapp & Sons (Cheesemakers) Ltd,2017-09-28
28/520/0001/,11373,MR & MRS W WALES,2017-09-28
22/430/0154/,30798,Ahimsa Dairy Foundation,2017-09-28
17/002/0194/,30990,Sein Harcourt-Cooze,2017-09-29
60/133/0112/,22666,Mr W T R Parry & Mrs J A Parry,2017-09-29
37/060/0068/,14733,G & L BELFIELD & SON,2017-09-29
37/234/0033/,15426,J H CHARLESWORTH,2017-09-29
08/005/0001/,2673,J A & D KIRKBY,2017-09-29
08/001/0021/,2798,SEYMOUR FARMS,2017-09-29
09/175/0008/,4866,GM BROWN & SON,2017-09-29
56/206/0096/,22073,H W OULTRAM & CO,2017-09-30
34/789/0017/,30922,T/A:,2017-10-02
16/014/0180/,8883,E J GRIFFIN & SON,2017-10-02
52/127/0037/,19033,A M JONES (CALCOURT FARMS),2017-10-02
82/129/0060/,19042,R & R A JONES,2017-10-02
36/022/0470/,13339,J R & J E WILLCOX & SON,2017-10-02
36/022/0482/,13340,J & D Tilbee,2017-10-02
35/154/0010/,12740,Walford & North Shropshire College,2017-10-02
35/156/0028/,12759,D J Willis & Partners,2017-10-02
35/142/0059/,12646,N C Bowdler & Sons Ltd,2017-10-02
10/460/0019/,7039,M/S C S COLWILL & SON,2017-10-03
10/381/0009/,6789,M/S G J MERCHANT & SON,2017-10-03
09/187/0013/,4890,A A & B W Slack Ltd,2017-10-03
09/049/0005/,4575,W MASKERY & SON,2017-10-03
10/138/0384/,30982,How Now Dairy Ltd,2017-10-03
55/082/0117/,30902,T/A: PH & CA Picton,2017-10-03
10/360/0062/,30517,T/A: Sturart Cock,2017-10-03
56/213/0038/,22094,R A CORBETT,2017-10-03
56/204/0054/,22052,D HUGHES,2017-10-03
56/099/0017/,22024,T G & N DAVIES,2017-10-03
56/259/0021/,22324,J I & D HUGHES,2017-10-03
56/316/0042/,22341,D & H G & M R ROBERTS,2017-10-03
43/026/0046/,30109,T/A: Heath Farm Partnership,2017-10-03
33/150/0021/,29134,NORTH ASTON DAIRY,2017-10-03
22/228/0141/,29170,LEICESTERSHIRE HANDMADE CHEESE CO,2017-10-03
06/208/0084/,30183,T/A: D & J A Stewart,2017-10-04
08/063/0049/,30307,T/A: LTyson & Sons,2017-10-04
08/635/0029/,30958,T/A: J.R. & J.B. Longmire,2017-10-04
09/109/0009/,4720,D & C GIBSON,2017-10-04
08/363/0008/,3973,MESSRS J & O GALBRAITH & SON,2017-10-04
06/134/0008/,612,W GREENWOOD,2017-10-04
35/070/0006/,12434,"J, M & P Thomas",2017-10-04
35/018/0024/,12341,Beamond Partners,2017-10-04
35/170/0245/,12884,D I Jones,2017-10-04
34/423/0009/,11986,Mr & Mrs P J Gent & Mr A R Gent,2017-10-04
21/387/0474/,10405,M & M TATTERSALL,2017-10-04
21/228/0001/,10277,MR D E PICKERVANCE & SONS,2017-10-04
55/024/0117/,19903,S P & S R Davies,2017-10-04
55/081/0039/,20390,Mr M J James & Mrs C A James,2017-10-04
44/901/0163/,16371,T/A: N & J MCLINTOCK,2017-10-04
36/410/0017/,14226,M/S J A & E MONTGOMERY LTD,2017-10-05
36/406/0014/,14215,C L G Wadman & J Wadman & Sons,2017-10-05
37/018/0015/,14468,C W PEARCE,2017-10-05
35/173/0022/,12907,BEDDOES & SONS,2017-10-05
07/121/0023/,2108,D E & A M OLDE,2017-10-05
07/121/0040/,2112,CORY FARMS LTD,2017-10-05
09/301/0207/,5076,C BOWLER,2017-10-05
10/669/0014/,5401,S T & E E NICKELS,2017-10-05
10/069/0046/,5407,R & J Webber,2017-10-05
10/194/0118/,6029,M J & D J CHANDLER,2017-10-05
10/327/0023/,6608,FORTESCUE FARM PARTNERSHIP,2017-10-05
10/350/0032/,6728,J GEAKE & SON,2017-10-05
11/038/0005/,7171,"M W, P R, P J & R J Lemmey",2017-10-05
17/137/0001/,9055,E P Davies & Son,2017-10-05
17/137/0001/,9055,E P Davies & Son,2017-10-05
17/140/0029/,9057,G T & C J HUGHES,2017-10-05
17/237/0025/,9140,Messrs Einon Probert & Sons,2017-10-05
17/473/0177/,9302,J R & E D NEWTON,2017-10-05
35/091/0088/,30948,Bonsalls Mercaston,2017-10-05
07/014/0404/,30985,Mark Delbridge and Isobelle Delbridge,2017-10-05
10/327/0017/,29617,Velcourt Limited,2017-10-05
06/145/0047/97,29639,Halton Farms Ltd,2017-10-06
56/051/0131/,21863,A ROBERTS,2017-10-06
37/223/0101/,30515,T/A: High Ash Farm,2017-10-06
17/147/0023/,9062,MESSRS L C BOX AND SONS,2017-10-06
17/029/0001/,8938,MESSRS S AND P MC ILVEEN AND SON,2017-10-06
09/145/0044/,4814,MOSLEY HALL FARMING,2017-10-06
08/188/0027/,3646,J G VEVERS,2017-10-06
08/185/0026/,3632,J & D M GRAHAM,2017-10-06
08/180/0088/,3636,M/S T W ARMSTRONG & SONS,2017-10-06
37/234/0033/,15426,J H CHARLESWORTH,2017-10-06
53/397/0123/,19508,W T & H ROBERTS,2017-10-06
55/013/0048/,19752,H J & S L Richards,2017-10-09
52/127/0037/,19033,A M JONES (CALCOURT FARMS),2017-10-09
52/129/0060/,19042,R & R A JONES,2017-10-09
38/102/0078/,15556,Fen Farm Dairy Ltd,2017-10-09
37/067/0006/,14815,D SWINSON,2017-10-09
35/197/0010/,12967,Burwarton Farms,2017-10-09
35/144/0093/,12656,O M & P J Davies,2017-10-09
35/087/0096/,12517,THE SHAVINGTON ESTATE,2017-10-09
35/091/0009/,12533,M E G & E M Bennett & Sons,2017-10-09
08/363/0008/,3973,MESSRS J & O GALBRAITH & SON,2017-10-09
08/653/0012/,4311,J J PROCTER,2017-10-09
37/023/0022/,14517,M/S P F HULSE,2017-10-10
43/066/0012/,16076,HAINE FARMERS,2017-10-10
53/010/0038/,19217,A R & E R JONES,2017-10-10
48/077/0001/,17267,T/A: TC Alderson & Son,2017-10-10
36/077/0103/,30983,T/A: P H & D A Winter,2017-10-10
22/430/0154/,30798,Ahimsa Dairy Foundation,2017-10-10
53/079/0065/,30264,T/A: M & G & M Thomas,2017-10-10
48/845/0129/,29582,C DEAN & L J BRENNAND,2017-10-11
10/082/0030/,29899,R.W. Rolle,2017-10-11
55/276/0003/,20893,G W WATKIN,2017-10-11
55/276/0004/,20894,D B & H M Jenkins & Son,2017-10-11
55/272/0051/,20889,MESSRS R H & S P MORGAN,2017-10-11
10/360/0062/,30517,T/A: Sturart Cock,2017-10-11
10/424/0129/,30370,T/A: Wastenage Farms Ltd,2017-10-11
48/478/0037/,17754,M/S W A WATSON & SON,2017-10-11
48/484/0001/,17789,THE DOWAGER MARCHIONESS OF NORMANBY,2017-10-11
48/845/0033/,18356,B & F STAVELEY & SON,2017-10-11
49/316/0126/,18457,N Shaw & Sons,2017-10-11
48/861/0001/,18388,MR R B ASKEW,2017-10-11
49/316/0040/,18447,T/A: Delph House Farm,2017-10-11
52/151/0017/,19072,A T WILLIAMS,2017-10-11
44/651/0006/,16299,A GRIMSHAW,2017-10-11
44/690/0230/,16331,J C LEES,2017-10-11
37/057/0008/,14706,ALCOCK BROS,2017-10-11
37/054/0014/,14689,N D GIBBS,2017-10-11
35/249/0057/,13059,Mr G V Wellings,2017-10-11
35/251/0006/,13063,R H & S Roberts,2017-10-11
35/253/0091/,13081,"MR RN, MR RJT & MRS JP SADLER T/A",2017-10-11
21/029/0024/,9708,J & E COAR,2017-10-11
25/513/0159/,11222,Jon Appleby and Joy Appleby,2017-10-11
10/155/0059/,5789,C H WOOD,2017-10-11
10/422/0042/,6959,Clinton Devon Farm Partnership,2017-10-11
10/381/0009/,6789,M/S G J MERCHANT & SON,2017-10-11
07/032/0076/,1727,GRAHAM G SMALE,2017-10-11
03/074/0005/,162,F H PULLIN & SONS LTD,2017-10-12
10/320/0056/,6570,MESSRS D A SMOLDON,2017-10-12
10/319/0076/,6577,B J & S K Thomas,2017-10-12
16/013/0036/,8876,QUEENBOWER DAIRY,2017-10-12
10/178/0201/,5922,MR M J HOOPER,2017-10-12
35/075/0026/,12442,T/A: W. H. Oliver & Son,2017-10-12
37/037/0262/,14642,P J GRIFFITHS & SON,2017-10-12
44/901/0078/,16370,F YATES & SON,2017-10-12
37/152/0110/,15077,GM & HJ FERN,2017-10-12
52/143/0043/,19063,J & E WILLIAMS,2017-10-12
07/014/0404/,30985,Mark Delbridge and Isobelle Delbridge,2017-10-12
55/532/0006/,21604,Mr H E & Mrs J M Davies & Sons,2017-10-12
10/068/0164/,30241,T/A: Kerscott Dairy Farm Partnership,2017-10-12
10/068/0164/,30241,T/A: Kerscott Dairy Farm Partnership,2017-10-12
60/082/0078/,30110,T/A: J W & L J Hembrow,2017-10-13
37/215/0003/,30521,T/A: Peter Hill & Son,2017-10-13
37/227/0031/,15367,M/S P D & E J BALL,2017-10-13
17/515/0018/,9359,Roper Bloodstock,2017-10-13
06/350/0001/,1368,R & H BATES & SONS,2017-10-13
06/289/0030/,1164,A P GLASSFORD & A G STONES,2017-10-13
08/210/0001/,3711,MESSRS D J HARRISON,2017-10-13
08/029/0003/,2779,K W AND B HARRISON,2017-10-13
08/091/0008/,3217,W H STEEL,2017-10-13
07/202/0036/,2538,"R J, B C & N W J Monies",2017-10-13
08/181/0027/,3620,Vevers Ltd,2017-10-16
48/734/0053/,18133,MRS A M WRAY & SON,2017-10-16
35/002/0024/,12303,Joseph T Frank and Alison R Frank,2017-10-16
35/009/0031/,12310,P & S J MORGAN,2017-10-16
35/255/0005/,13110,G Warner,2017-10-16
55/296/0020/,30420,T/A: JD & TE Jones,2017-10-16
55/202/0190/,30065,T/A: HR & GM Thomas,2017-10-16
55/257/0143/,29678,Chuckling Goat Ranch,2017-10-16
35/154/0217/,29181,John Stewart McKendry,2017-10-16
55/211/0111/,20613,G J & B S PRIDDEY,2017-10-16
55/255/0070/,20784,G S Pugh & Sons,2017-10-16
56/043/0008/,21795,B & O S WILLIAMS,2017-10-17
56/055/0075/,21879,R G DAVIES,2017-10-17
56/210/0008/,22088,"HOSELEY FARMS, P E JONES",2017-10-17
37/191/0054/,30988,J Redfren,2017-10-17
36/322/0042/,14001,A F & R D TUCKER & SONS,2017-10-17
49/316/0040/,18447,T/A: Delph House Farm,2017-10-17
49/316/0126/,18457,N Shaw & Sons,2017-10-17
37/227/0012/,15362,"W G, G H & M BROOKES",2017-10-17
07/041/0010/,1767,P JOHNS,2017-10-17
07/171/0042/,2343,M D Curtis & Son,2017-10-17
14/094/0026/,8296,E & D G STEVENS,2017-10-17
10/397/0033/,6848,C J Parish & Son,2017-10-17
11/038/0005/,7171,"M W, P R, P J & R J Lemmey",2017-10-17
10/116/0018/,5619,H E DURMAN AND SON,2017-10-17
10/109/0027/,5551,W PERSEY & SONS,2017-10-18
10/187/0035/,5984,R B & N J VEALE,2017-10-18
10/201/0003/,6088,T/A: MA & SL Reed,2017-10-18
10/206/0017/,6117,R C & K WRIGHT & SON,2017-10-18
10/455/0201/,7030,South West Graham,2017-10-18
10/381/0009/,6789,M/S G J MERCHANT & SON,2017-10-18
17/205/0004/,9122,J F Rogers,2017-10-18
07/032/0076/,1727,GRAHAM G SMALE,2017-10-18
06/219/0076/,864,MR KW HARVEY,2017-10-18
37/054/0014/,14689,N D GIBBS,2017-10-18
37/065/0236/,14809,J D PICKFORD & SONS,2017-10-18
36/398/0012/,14189,P & R E Kimber,2017-10-18
49/543/0015/,18704,BRIAN HAIGH,2017-10-18
55/076/0069/,20351,D I Evans,2017-10-18
55/076/0024/,20343,C Waters & Son,2017-10-18
55/025/0012/,19912,D E & D E & D A Morris,2017-10-18
55/052/0010/,20160,G B & MRS R M D GEORGE,2017-10-18
55/047/0003/,20101,D E & MRS S A JENKINS,2017-10-18
35/253/0441/,13075,R S T & S A Morgan,2017-10-18
35/253/0141/,13087,R A Harrison Farms,2017-10-18
35/244/0010/,13040,E A Griffiths & Son,2017-10-18
21/459/0058/,10590,B J & M TOMLINSON & SON,2017-10-18
21/007/0017/,9615,THOMAS PARKINSON,2017-10-18
21/042/0066/,9756,T/A: Pulford Farm Dairies,2017-10-18
21/182/0030/,10165,M G & J PARKER,2017-10-18
55/305/0045/,20970,J E & R M Jones,2017-10-18
55/054/0156/,29028,Cothi Valley Goats,2017-10-18
37/053/0151/,30619,T/A: Middle Cliffe Dairies Limited,2017-10-19
35/185/0006/,12944,S J Palmer,2017-10-19
35/166/0019/00,12844,M/s J H & A B Hall & Son,2017-10-19
49/528/0927/,18607,PETER SHARP & SON,2017-10-19
37/030/0018/,14561,W J & D M STILLITO,2017-10-19
37/022/0034/,14498,J W & D M CAMPBELL,2017-10-19
37/227/0061/,15371,K & M E HALL & SON,2017-10-19
22/134/0019/,10832,AMOS BIRD & SON,2017-10-20
06/264/0043/,1056,CLAYDEN HOLSTEINS,2017-10-20
07/200/0013/,2529,T G GWENNAP & SON,2017-10-20
17/096/0024/,9025,Mrs J Jones & Sons,2017-10-20
14/110/0018/,8326,T/A: J A HOBBS,2017-10-20
10/319/0076/,6577,B J & S K Thomas,2017-10-20
10/320/0056/,6570,MESSRS D A SMOLDON,2017-10-20
10/315/0026/,6554,A C H & R M GOVIER,2017-10-20
09/041/0024/,4543,W & N SHERRATT & SON,2017-10-20
08/391/0022/,4109,F D BAXTER,2017-10-20
09/206/0003/,4920,B T SMITH,2017-10-20
09/049/0005/,4575,W MASKERY & SON,2017-10-20
09/301/0207/,5076,C BOWLER,2017-10-20
08/635/0029/,30958,T/A: J.R. & J.B. Longmire,2017-10-20
07/186/0169/00,30953,T/A: R Pryor and Son,2017-10-20
28/425/0008/,30834,E. A. Mayhew & Sons Limited,2017-10-20
28/380/0006/,29863,E S Burroughs and Sons,2017-10-20
16/018/0213/,30054,The Green Barn,2017-10-23
16/018/0197/,30282,T/A: S H & K J Cool,2017-10-23
35/104/0007/,12570,R Eveson,2017-10-23
35/046/0040/,12385,W Plowden Farms,2017-10-23
35/012/0041/,12334,G & M Lewis,2017-10-23
48/231/0053/,17403,R E SNOWDON & SON,2017-10-23
52/106/0015/,18935,R C & J E Owen & Son,2017-10-23
48/481/0053/,17785,B C DIXON,2017-10-24
48/476/0065/,17745,J H HUTCHINSON & SON LTD,2017-10-24
34/488/0022/,12038,"Michael J King, Gemma M King, Richard J King and Kathleen A King",2017-10-24
35/152/0095/,12730,J W & J Holland,2017-10-24
35/152/0095/,12730,J W & J Holland,2017-10-24
21/459/0058/,10590,B J & M TOMLINSON & SON,2017-10-24
21/173/0042/,10193,"K, S D & J A WARD",2017-10-24
15/163/0061/,8723,MR Mark Stevens,2017-10-24
56/102/0031/,22036,HG & EM MAPP,2017-10-24
56/085/0025/,21984,G L & C E DAVIES,2017-10-24
41/099/0014/,28927,JOHN S PILE (FARMS) LTD,2017-10-25
55/272/0051/,20889,MESSRS R H & S P MORGAN,2017-10-25
10/109/5300/,29394,S V & E M Lee,2017-10-25
53/225/0143/,30475,"T/A: HP, ME & DH Besent",2017-10-25
17/322/0018/,9171,G O FEW AND SON,2017-10-25
10/212/0009/,6164,MESSRS A P & R E A RETTER,2017-10-25
10/202/0005/,6102,T M & A E WHITE & CO,2017-10-25
06/057/0019/,437,J RAVENSCROFT & PARTNERS,2017-10-25
20/229/0031/,9527,A L BETTS LTD,2017-10-25
34/799/0050/,12299,N P Gibbons Ltd,2017-10-25
46/395/0004/,16996,I W ELEY & SON,2017-10-25
45/146/0018/,16694,A A Farthing,2017-10-25
55/018/0018/,19812,K & M M O Gibbon & Son,2017-10-25
55/018/0084/,19821,D H & M Davies & Sons,2017-10-25
41/023/0169/,15733,OLD PLAW HATCH FARM LIMITED,2017-10-25
41/015/0158/,15721,DOUGLAS PARTNERS,2017-10-25
36/398/0012/,14189,P & R E Kimber,2017-10-25
36/407/0027/,14218,J Sprake & Partners Ltd,2017-10-26
36/395/0113/,14169,GILCOMBE FARM,2017-10-26
37/030/0161/,14576,M/S D E & S E FURNIVAL,2017-10-26
49/356/0111/,18564,T/A:  J A Haigh & Sons,2017-10-26
35/088/0009/,12520,Tavenor Farming Ltd,2017-10-26
21/241/0081/,13338,MR C L BANWELL,2017-10-26
06/239/0012/,951,T/A: J E and J Oakes,2017-10-26
06/226/0030/,884,GARNETT FARMS,2017-10-26
07/037/0067/,1740,G J CARTER,2017-10-26
07/175/0054/,2349,F H BENNEY & SONS,2017-10-26
07/211/0015/,2606,T A WILLS,2017-10-26
10/201/0003/,6088,T/A: MA & SL Reed,2017-10-26
10/165/0005/,5839,HOLE FARM,2017-10-26
11/159/0158/,7531,J E & N M Vickery Ltd,2017-10-26
10/181/0368/,30937,T/A: D. Thorner,2017-10-26
36/077/0103/,30983,T/A: P H & D A Winter,2017-10-26
35/269/0436/,29494,Ward Partners,2017-10-26
13/160/0019/,28974,MONARCH FARMS,2017-10-26
08/095/0004/,8231,MR M J HATHAWAY,2017-10-27
10/030/0152/,6077,Willes farming Ltd,2017-10-27
08/021/0031/,2735,E A SHERWEN LIMITED,2017-10-27
07/041/0010/,1767,P JOHNS,2017-10-27
35/173/0022/,12907,BEDDOES & SONS,2017-10-30
35/170/0245/,12884,D I Jones,2017-10-30
35/144/0093/,12656,O M & P J Davies,2017-10-30
35/154/0010/,12740,Walford & North Shropshire College,2017-10-30
35/018/0024/,12341,Beamond Partners,2017-10-30
52/164/0044/,19142,T/A: A L Charmley,2017-10-30
36/426/0001/,14283,R G AMOR,2017-10-31
43/112/0139/,16119,A W & J BRANDRETH & SON,2017-10-31
11/211/0002/,7688,DIANA M MORGAN AND THOMAS J DUNNING,2017-10-31
17/029/0001/,8938,MESSRS S AND P MC ILVEEN AND SON,2017-10-31
22/213/0022/,29503,R B BETTERIDGE,2017-10-31
08/634/0135/,30710,T/A: AP and CH Sharphouse,2017-10-31
07/220/0014/,30935,T/A: WJ Mably and Sons,2017-11-01
10/417/0006/,29414,H & A A Wastenage,2017-11-01
41/032/0087/,29088,M  & M  BUTCHER,2017-11-01
10/433/0105/,30148,T/A: RM & CM Govier,2017-11-01
11/209/0032/,7684,T/A: Meggy Moo?s Limited,2017-11-01
11/053/0049/,7211,T M Garry,2017-11-01
10/435/0117/,6989,Taverner Partners,2017-11-01
10/397/0033/,6848,C J Parish & Son,2017-11-01
10/349/0090/,6723,W J BATTEN,2017-11-01
10/212/0009/,6164,MESSRS A P & R E A RETTER,2017-11-01
06/380/0017/,1445,DAVID JAMES MOSS,2017-11-01
07/021/0212/,1659,P A & C T BARRETT,2017-11-01
41/019/0141/,15727,"A, A & R MODERSKI",2017-11-01
41/019/0219/,15728,LA RIVIERE LTD,2017-11-01
37/054/0014/,14689,N D GIBBS,2017-11-01
37/057/0008/,14706,ALCOCK BROS,2017-11-01
37/065/0236/,14809,J D PICKFORD & SONS,2017-11-01
35/070/0006/,12434,"J, M & P Thomas",2017-11-01
34/488/0022/,12038,"Michael J King, Gemma M King, Richard J King and Kathleen A King",2017-11-01
35/119/0032/,12853,R S Dale & Co.,2017-11-01
35/174/0137/,12930,B M Harris & Partners,2017-11-01
20/110/0089/,9494,B J A J & J GOODSELL,2017-11-01
21/238/0025/,10311,PEMBERTON'S DAIRIES,2017-11-02
22/169/0023/,10872,P J IKIN,2017-11-02
22/128/0002/,10822,P & C Attfield,2017-11-02
35/088/0009/,12520,Tavenor Farming Ltd,2017-11-02
49/356/0111/,18564,T/A:  J A Haigh & Sons,2017-11-02
07/110/0041/,2046,R G DENNING & SONS,2017-11-02
07/150/0003/,2231,J W & R I LEE,2017-11-02
10/056/0030/,5358,M/s G J & L J Wright,2017-11-02
10/027/0025/,5283,L & S Martin,2017-11-02
10/018/0022/,5221,S J HOCKRIDGE & SON,2017-11-02
28/028/0056/,29006,JACMAR DAIRY GOATS,2017-11-02
22/228/0141/,29170,LEICESTERSHIRE HANDMADE CHEESE CO,2017-11-02
10/076/0312/,30963,t/a:,2017-11-02
37/191/0158/,30676,P & L Farming Limited,2017-11-02
60/082/0078/,30110,T/A: J W & L J Hembrow,2017-11-03
09/041/0024/,4543,W & N SHERRATT & SON,2017-11-03
06/134/0008/,612,W GREENWOOD,2017-11-03
06/254/0034/,1024,MR F W AND H R BONELL,2017-11-03
08/029/0003/,2779,K W AND B HARRISON,2017-11-03
